stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,agency_raw_name,osm_node_id,shst_node_id,trip_id,model_node_id
641,7015,MANTHEY & 8TH NS NB,MANTHEY RD & 8TH ST,37.926534,-121.296237,,,,,sjrtd_2015_0127,90976895.0,3246a53eed2caeacdb209158416b23e2,202220,5261945
641,7015,MANTHEY & 8TH NS NB,MANTHEY RD & 8TH ST,37.926534,-121.296237,,,,,sjrtd_2015_0127,90976895.0,3246a53eed2caeacdb209158416b23e2,202224,5261945
641,7015,MANTHEY & 8TH NS NB,MANTHEY RD & 8TH ST,37.926534,-121.296237,,,,,sjrtd_2015_0127,90976895.0,3246a53eed2caeacdb209158416b23e2,202229,5261945
643,3134,8TH & HARRISON NS/EB,8T ST & HARRISON ST,37.92724,-121.291897,,,,,sjrtd_2015_0127,90978318.0,0a8c39511f7ef8f22bb6447137784b61,202245,5283770
643,3134,8TH & HARRISON NS/EB,8T ST & HARRISON ST,37.92724,-121.291897,,,,,sjrtd_2015_0127,90978318.0,0a8c39511f7ef8f22bb6447137784b61,202246,5283770
643,3134,8TH & HARRISON NS/EB,8T ST & HARRISON ST,37.92724,-121.291897,,,,,sjrtd_2015_0127,90978318.0,0a8c39511f7ef8f22bb6447137784b61,202250,5283770
643,3134,8TH & HARRISON NS/EB,8T ST & HARRISON ST,37.92724,-121.291897,,,,,sjrtd_2015_0127,90978318.0,0a8c39511f7ef8f22bb6447137784b61,202254,5283770
643,3134,8TH & HARRISON NS/EB,8T ST & HARRISON ST,37.92724,-121.291897,,,,,sjrtd_2015_0127,90978318.0,0a8c39511f7ef8f22bb6447137784b61,202257,5283770
644,3135,LINCOLN STREET & 7TH FS/NB,LINCOLN ST & 7TH ST,37.928418,-121.290335,,,,,sjrtd_2015_0127,90910365.0,b111f8a2dec432b949a31412c2582e61,202245,5287461
644,3135,LINCOLN STREET & 7TH FS/NB,LINCOLN ST & 7TH ST,37.928418,-121.290335,,,,,sjrtd_2015_0127,90910365.0,b111f8a2dec432b949a31412c2582e61,202246,5287461
644,3135,LINCOLN STREET & 7TH FS/NB,LINCOLN ST & 7TH ST,37.928418,-121.290335,,,,,sjrtd_2015_0127,90910365.0,b111f8a2dec432b949a31412c2582e61,202250,5287461
644,3135,LINCOLN STREET & 7TH FS/NB,LINCOLN ST & 7TH ST,37.928418,-121.290335,,,,,sjrtd_2015_0127,90910365.0,b111f8a2dec432b949a31412c2582e61,202254,5287461
